Timestamp,Hour,Month,DayOfWeek,IsWeekend,Temperature,EnergyConsumption
2025-06-17 19:00:00,19,6,1,0,32.6,224.11
2025-06-17 20:00:00,20,6,1,0,32.7,216.99
2025-06-17 21:00:00,21,6,1,0,31.8,197.54
2025-06-17 22:00:00,22,6,1,0,30.9,194.71
2025-06-17 23:00:00,23,6,1,0,27.2,109.96
2025-06-18 00:00:00,0,6,2,0,28.2,100.9
2025-06-18 01:00:00,1,6,2,0,32.5,146.74
2025-06-18 02:00:00,2,6,2,0,30.7,107.45
2025-06-18 03:00:00,3,6,2,0,33.4,157.14
2025-06-18 04:00:00,4,6,2,0,31.3,111.0
2025-06-18 05:00:00,5,6,2,0,29.6,101.54
2025-06-18 06:00:00,6,6,2,0,34.8,183.88
2025-06-18 07:00:00,7,6,2,0,37.0,218.53
2025-06-18 08:00:00,8,6,2,0,36.1,202.96
2025-06-18 09:00:00,9,6,2,0,37.5,369.94
2025-06-18 10:00:00,10,6,2,0,36.4,348.54
2025-06-18 11:00:00,11,6,2,0,35.9,335.23
2025-06-18 12:00:00,12,6,2,0,40.9,408.0
2025-06-18 13:00:00,13,6,2,0,37.7,374.39
2025-06-18 14:00:00,14,6,2,0,39.1,381.95
2025-06-18 15:00:00,15,6,2,0,38.6,405.66
2025-06-18 16:00:00,16,6,2,0,39.8,408.73
2025-06-18 17:00:00,17,6,2,0,37.2,359.14
2025-06-18 18:00:00,18,6,2,0,30.2,176.33
2025-06-18 19:00:00,19,6,2,0,32.7,202.42
2025-06-18 20:00:00,20,6,2,0,30.2,162.97
2025-06-18 21:00:00,21,6,2,0,31.4,209.0
2025-06-18 22:00:00,22,6,2,0,32.9,227.4
2025-06-18 23:00:00,23,6,2,0,28.2,80.68
2025-06-19 00:00:00,0,6,3,0,26.5,87.31
2025-06-19 01:00:00,1,6,3,0,28.4,98.4
2025-06-19 02:00:00,2,6,3,0,28.6,103.39
2025-06-19 03:00:00,3,6,3,0,31.0,115.1
2025-06-19 04:00:00,4,6,3,0,34.8,159.91
2025-06-19 05:00:00,5,6,3,0,34.5,168.01
2025-06-19 06:00:00,6,6,3,0,34.3,173.85
2025-06-19 07:00:00,7,6,3,0,38.1,211.32
2025-06-19 08:00:00,8,6,3,0,37.1,209.85
2025-06-19 09:00:00,9,6,3,0,38.0,375.69
2025-06-19 10:00:00,10,6,3,0,39.9,416.71
2025-06-19 11:00:00,11,6,3,0,36.8,350.31
2025-06-19 12:00:00,12,6,3,0,38.2,378.79
2025-06-19 13:00:00,13,6,3,0,36.6,352.39
2025-06-19 14:00:00,14,6,3,0,38.1,363.71
2025-06-19 15:00:00,15,6,3,0,35.6,329.99
2025-06-19 16:00:00,16,6,3,0,39.7,394.78
2025-06-19 17:00:00,17,6,3,0,37.5,379.89
2025-06-19 18:00:00,18,6,3,0,35.5,257.32
2025-06-19 19:00:00,19,6,3,0,34.6,244.16
2025-06-19 20:00:00,20,6,3,0,31.5,187.17
2025-06-19 21:00:00,21,6,3,0,33.3,225.89
2025-06-19 22:00:00,22,6,3,0,31.0,185.15
2025-06-19 23:00:00,23,6,3,0,31.0,108.01
2025-06-20 00:00:00,0,6,4,0,29.7,108.78
2025-06-20 01:00:00,1,6,4,0,31.8,126.06
2025-06-20 02:00:00,2,6,4,0,27.1,129.93
2025-06-20 03:00:00,3,6,4,0,35.0,181.57
2025-06-20 04:00:00,4,6,4,0,31.0,113.77
2025-06-20 05:00:00,5,6,4,0,32.6,151.92
2025-06-20 06:00:00,6,6,4,0,35.5,175.03
2025-06-20 07:00:00,7,6,4,0,35.4,191.5
2025-06-20 08:00:00,8,6,4,0,40.7,275.79
2025-06-20 09:00:00,9,6,4,0,40.0,398.22
2025-06-20 10:00:00,10,6,4,0,32.8,295.68
2025-06-20 11:00:00,11,6,4,0,39.8,398.79
2025-06-20 12:00:00,12,6,4,0,40.1,388.35
2025-06-20 13:00:00,13,6,4,0,40.9,420.49
2025-06-20 14:00:00,14,6,4,0,40.7,419.89
2025-06-20 15:00:00,15,6,4,0,39.7,392.05
2025-06-20 16:00:00,16,6,4,0,37.4,361.29
2025-06-20 17:00:00,17,6,4,0,36.5,357.62
2025-06-20 18:00:00,18,6,4,0,36.3,295.08
2025-06-20 19:00:00,19,6,4,0,38.1,302.58
2025-06-20 20:00:00,20,6,4,0,24.8,192.37
2025-06-20 21:00:00,21,6,4,0,30.4,177.74
2025-06-20 22:00:00,22,6,4,0,29.9,175.53
2025-06-20 23:00:00,23,6,4,0,31.4,105.33
2025-06-21 00:00:00,0,6,5,1,27.8,73.43
2025-06-21 01:00:00,1,6,5,1,31.4,91.29
2025-06-21 02:00:00,2,6,5,1,29.1,60.22
2025-06-21 03:00:00,3,6,5,1,30.5,77.14
2025-06-21 04:00:00,4,6,5,1,35.5,106.97
2025-06-21 05:00:00,5,6,5,1,33.3,90.95
2025-06-21 06:00:00,6,6,5,1,31.7,97.47
2025-06-21 07:00:00,7,6,5,1,37.4,152.02
2025-06-21 08:00:00,8,6,5,1,39.3,163.29
2025-06-21 09:00:00,9,6,5,1,37.7,172.4
2025-06-21 10:00:00,10,6,5,1,38.8,170.14
2025-06-21 11:00:00,11,6,5,1,39.8,154.86
2025-06-21 12:00:00,12,6,5,1,35.9,126.27
2025-06-21 13:00:00,13,6,5,1,41.9,203.27
2025-06-21 14:00:00,14,6,5,1,41.2,177.29
2025-06-21 15:00:00,15,6,5,1,41.8,183.91
2025-06-21 16:00:00,16,6,5,1,37.9,153.12
2025-06-21 17:00:00,17,6,5,1,35.9,145.82
2025-06-21 18:00:00,18,6,5,1,33.6,150.2
2025-06-21 19:00:00,19,6,5,1,33.7,161.33
2025-06-21 20:00:00,20,6,5,1,39.3,229.94
2025-06-21 21:00:00,21,6,5,1,30.6,122.22
2025-06-21 22:00:00,22,6,5,1,26.9,115.75
2025-06-21 23:00:00,23,6,5,1,30.4,88.48
2025-06-22 00:00:00,0,6,6,1,32.2,95.85
2025-06-22 01:00:00,1,6,6,1,29.5,72.69
2025-06-22 02:00:00,2,6,6,1,29.6,87.18
2025-06-22 03:00:00,3,6,6,1,31.1,80.54
2025-06-22 04:00:00,4,6,6,1,28.1,68.05
2025-06-22 05:00:00,5,6,6,1,35.4,115.8
2025-06-22 06:00:00,6,6,6,1,33.5,114.66
2025-06-22 07:00:00,7,6,6,1,33.3,115.66
2025-06-22 08:00:00,8,6,6,1,36.4,133.69
2025-06-22 09:00:00,9,6,6,1,36.3,139.8
2025-06-22 10:00:00,10,6,6,1,44.2,227.44
2025-06-22 11:00:00,11,6,6,1,38.1,166.42
2025-06-22 12:00:00,12,6,6,1,39.4,182.09
2025-06-22 13:00:00,13,6,6,1,41.4,160.72
2025-06-22 14:00:00,14,6,6,1,37.3,156.32
2025-06-22 15:00:00,15,6,6,1,38.8,152.57
2025-06-22 16:00:00,16,6,6,1,36.2,116.38
2025-06-22 17:00:00,17,6,6,1,36.1,156.34
2025-06-22 18:00:00,18,6,6,1,36.6,217.31
2025-06-22 19:00:00,19,6,6,1,35.5,193.72
2025-06-22 20:00:00,20,6,6,1,36.4,197.48
2025-06-22 21:00:00,21,6,6,1,31.1,147.77
2025-06-22 22:00:00,22,6,6,1,33.6,158.76
2025-06-22 23:00:00,23,6,6,1,28.7,71.39
2025-06-23 00:00:00,0,6,0,0,31.7,132.93
2025-06-23 01:00:00,1,6,0,0,27.3,119.12
2025-06-23 02:00:00,2,6,0,0,29.4,97.35
2025-06-23 03:00:00,3,6,0,0,29.7,126.98
2025-06-23 04:00:00,4,6,0,0,33.0,136.25
2025-06-23 05:00:00,5,6,0,0,35.4,189.2
2025-06-23 06:00:00,6,6,0,0,34.6,177.77
2025-06-23 07:00:00,7,6,0,0,34.6,164.72
2025-06-23 08:00:00,8,6,0,0,33.5,138.95
2025-06-23 09:00:00,9,6,0,0,42.2,448.68
2025-06-23 10:00:00,10,6,0,0,39.5,408.55
2025-06-23 11:00:00,11,6,0,0,39.5,390.21
2025-06-23 12:00:00,12,6,0,0,40.1,400.45
2025-06-23 13:00:00,13,6,0,0,39.4,402.42
2025-06-23 14:00:00,14,6,0,0,39.6,401.58
2025-06-23 15:00:00,15,6,0,0,40.6,412.86
2025-06-23 16:00:00,16,6,0,0,35.6,319.86
2025-06-23 17:00:00,17,6,0,0,36.6,347.16
2025-06-23 18:00:00,18,6,0,0,35.2,257.46
2025-06-23 19:00:00,19,6,0,0,38.9,299.79
2025-06-23 20:00:00,20,6,0,0,28.5,183.32
2025-06-23 21:00:00,21,6,0,0,30.7,193.83
2025-06-23 22:00:00,22,6,0,0,31.8,220.41
2025-06-23 23:00:00,23,6,0,0,27.2,94.43
2025-06-24 00:00:00,0,6,1,0,30.9,120.57
2025-06-24 01:00:00,1,6,1,0,34.6,177.92
2025-06-24 02:00:00,2,6,1,0,30.6,99.44
2025-06-24 03:00:00,3,6,1,0,30.3,99.11
2025-06-24 04:00:00,4,6,1,0,33.8,159.73
2025-06-24 05:00:00,5,6,1,0,31.1,111.52
2025-06-24 06:00:00,6,6,1,0,36.8,204.84
2025-06-24 07:00:00,7,6,1,0,37.4,215.3
2025-06-24 08:00:00,8,6,1,0,40.8,263.65
2025-06-24 09:00:00,9,6,1,0,37.8,357.29
2025-06-24 10:00:00,10,6,1,0,39.8,373.03
2025-06-24 11:00:00,11,6,1,0,39.5,389.86
2025-06-24 12:00:00,12,6,1,0,37.3,349.78
2025-06-24 13:00:00,13,6,1,0,41.4,424.04
2025-06-24 14:00:00,14,6,1,0,39.5,396.07
2025-06-24 15:00:00,15,6,1,0,38.7,393.24
2025-06-24 16:00:00,16,6,1,0,37.7,351.62
2025-06-24 17:00:00,17,6,1,0,39.6,397.02
2025-06-24 18:00:00,18,6,1,0,33.8,224.79
2025-06-24 19:00:00,19,6,1,0,34.5,246.29
2025-06-24 20:00:00,20,6,1,0,35.6,261.27
2025-06-24 21:00:00,21,6,1,0,29.8,188.96
2025-06-24 22:00:00,22,6,1,0,32.5,219.49
2025-06-24 23:00:00,23,6,1,0,31.5,122.47
2025-06-25 00:00:00,0,6,2,0,30.5,118.67
2025-06-25 01:00:00,1,6,2,0,31.4,119.62
2025-06-25 02:00:00,2,6,2,0,33.4,126.97
2025-06-25 03:00:00,3,6,2,0,35.6,166.47
2025-06-25 04:00:00,4,6,2,0,31.2,118.28
2025-06-25 05:00:00,5,6,2,0,33.4,161.26
2025-06-25 06:00:00,6,6,2,0,32.9,145.87
2025-06-25 07:00:00,7,6,2,0,35.1,180.02
2025-06-25 08:00:00,8,6,2,0,37.4,211.49
2025-06-25 09:00:00,9,6,2,0,37.4,356.43
2025-06-25 10:00:00,10,6,2,0,39.9,408.01
2025-06-25 11:00:00,11,6,2,0,38.6,370.81
2025-06-25 12:00:00,12,6,2,0,41.2,418.08
2025-06-25 13:00:00,13,6,2,0,41.5,413.3
2025-06-25 14:00:00,14,6,2,0,35.8,331.24
2025-06-25 15:00:00,15,6,2,0,37.0,354.25
2025-06-25 16:00:00,16,6,2,0,36.2,350.8
2025-06-25 17:00:00,17,6,2,0,35.7,337.27
2025-06-25 18:00:00,18,6,2,0,35.3,261.68
2025-06-25 19:00:00,19,6,2,0,33.7,239.97
2025-06-25 20:00:00,20,6,2,0,30.9,207.62
2025-06-25 21:00:00,21,6,2,0,31.0,181.76
2025-06-25 22:00:00,22,6,2,0,31.0,187.18
2025-06-25 23:00:00,23,6,2,0,31.5,144.61
2025-06-26 00:00:00,0,6,3,0,28.4,103.32
2025-06-26 01:00:00,1,6,3,0,26.7,104.54
2025-06-26 02:00:00,2,6,3,0,28.9,93.75
2025-06-26 03:00:00,3,6,3,0,29.3,107.32
2025-06-26 04:00:00,4,6,3,0,34.5,167.95
2025-06-26 05:00:00,5,6,3,0,32.0,145.55
2025-06-26 06:00:00,6,6,3,0,33.5,130.87
2025-06-26 07:00:00,7,6,3,0,37.2,197.12
2025-06-26 08:00:00,8,6,3,0,39.5,238.35
2025-06-26 09:00:00,9,6,3,0,39.7,410.16
2025-06-26 10:00:00,10,6,3,0,36.9,348.03
2025-06-26 11:00:00,11,6,3,0,39.7,410.55
2025-06-26 12:00:00,12,6,3,0,38.7,374.3
2025-06-26 13:00:00,13,6,3,0,40.8,406.02
2025-06-26 14:00:00,14,6,3,0,39.6,379.01
2025-06-26 15:00:00,15,6,3,0,43.0,430.99
2025-06-26 16:00:00,16,6,3,0,36.9,352.52
2025-06-26 17:00:00,17,6,3,0,40.1,388.54
2025-06-26 18:00:00,18,6,3,0,39.0,322.08
2025-06-26 19:00:00,19,6,3,0,34.5,238.26
2025-06-26 20:00:00,20,6,3,0,33.6,227.4
2025-06-26 21:00:00,21,6,3,0,34.0,230.26
2025-06-26 22:00:00,22,6,3,0,30.4,181.1
2025-06-26 23:00:00,23,6,3,0,28.2,107.41
2025-06-27 00:00:00,0,6,4,0,31.1,128.15
2025-06-27 01:00:00,1,6,4,0,26.6,110.64
2025-06-27 02:00:00,2,6,4,0,35.7,180.7
2025-06-27 03:00:00,3,6,4,0,35.3,176.19
2025-06-27 04:00:00,4,6,4,0,29.8,96.94
2025-06-27 05:00:00,5,6,4,0,35.8,178.65
2025-06-27 06:00:00,6,6,4,0,33.8,162.93
2025-06-27 07:00:00,7,6,4,0,36.3,200.35
2025-06-27 08:00:00,8,6,4,0,38.0,224.43
2025-06-27 09:00:00,9,6,4,0,37.7,367.38
2025-06-27 10:00:00,10,6,4,0,37.5,375.02
2025-06-27 11:00:00,11,6,4,0,38.6,389.7
2025-06-27 12:00:00,12,6,4,0,39.5,395.01
2025-06-27 13:00:00,13,6,4,0,38.8,372.44
2025-06-27 14:00:00,14,6,4,0,35.8,327.06
2025-06-27 15:00:00,15,6,4,0,37.9,370.43
2025-06-27 16:00:00,16,6,4,0,39.5,388.35
2025-06-27 17:00:00,17,6,4,0,34.5,303.53
2025-06-27 18:00:00,18,6,4,0,36.0,283.23
2025-06-27 19:00:00,19,6,4,0,36.2,280.68
2025-06-27 20:00:00,20,6,4,0,33.8,253.63
2025-06-27 21:00:00,21,6,4,0,32.1,218.39
2025-06-27 22:00:00,22,6,4,0,30.0,166.8
2025-06-27 23:00:00,23,6,4,0,28.8,99.91
2025-06-28 00:00:00,0,6,5,1,30.1,90.54
2025-06-28 01:00:00,1,6,5,1,30.3,85.28
2025-06-28 02:00:00,2,6,5,1,29.8,66.88
2025-06-28 03:00:00,3,6,5,1,28.8,62.58
2025-06-28 04:00:00,4,6,5,1,33.6,107.39
2025-06-28 05:00:00,5,6,5,1,35.6,130.53
2025-06-28 06:00:00,6,6,5,1,34.3,136.58
2025-06-28 07:00:00,7,6,5,1,36.1,145.75
2025-06-28 08:00:00,8,6,5,1,36.7,147.42
2025-06-28 09:00:00,9,6,5,1,40.4,181.2
2025-06-28 10:00:00,10,6,5,1,34.6,118.7
2025-06-28 11:00:00,11,6,5,1,42.3,204.33
2025-06-28 12:00:00,12,6,5,1,40.9,167.14
2025-06-28 13:00:00,13,6,5,1,38.4,162.2
2025-06-28 14:00:00,14,6,5,1,40.2,188.73
2025-06-28 15:00:00,15,6,5,1,38.2,160.64
2025-06-28 16:00:00,16,6,5,1,37.5,139.22
2025-06-28 17:00:00,17,6,5,1,31.8,93.03
2025-06-28 18:00:00,18,6,5,1,35.3,175.97
2025-06-28 19:00:00,19,6,5,1,30.5,137.21
2025-06-28 20:00:00,20,6,5,1,32.0,152.23
2025-06-28 21:00:00,21,6,5,1,35.2,159.11
2025-06-28 22:00:00,22,6,5,1,29.3,123.91
2025-06-28 23:00:00,23,6,5,1,33.1,85.98
2025-06-29 00:00:00,0,6,6,1,33.9,112.01
2025-06-29 01:00:00,1,6,6,1,30.0,68.02
2025-06-29 02:00:00,2,6,6,1,29.8,80.48
2025-06-29 03:00:00,3,6,6,1,29.3,73.45
2025-06-29 04:00:00,4,6,6,1,31.7,80.56
2025-06-29 05:00:00,5,6,6,1,38.9,167.41
2025-06-29 06:00:00,6,6,6,1,36.2,146.76
2025-06-29 07:00:00,7,6,6,1,33.5,123.76
2025-06-29 08:00:00,8,6,6,1,32.5,88.37
2025-06-29 09:00:00,9,6,6,1,37.6,155.8
2025-06-29 10:00:00,10,6,6,1,39.8,170.89
2025-06-29 11:00:00,11,6,6,1,39.8,163.18
2025-06-29 12:00:00,12,6,6,1,37.0,150.82
2025-06-29 13:00:00,13,6,6,1,41.2,203.62
2025-06-29 14:00:00,14,6,6,1,37.8,158.3
2025-06-29 15:00:00,15,6,6,1,38.0,165.57
2025-06-29 16:00:00,16,6,6,1,39.5,172.32
2025-06-29 17:00:00,17,6,6,1,35.6,138.57
2025-06-29 18:00:00,18,6,6,1,36.3,185.24
2025-06-29 19:00:00,19,6,6,1,31.1,134.14
2025-06-29 20:00:00,20,6,6,1,35.5,195.54
2025-06-29 21:00:00,21,6,6,1,29.2,114.32
2025-06-29 22:00:00,22,6,6,1,33.2,148.45
2025-06-29 23:00:00,23,6,6,1,31.2,76.32
2025-06-30 00:00:00,0,6,0,0,33.2,140.81
2025-06-30 01:00:00,1,6,0,0,32.5,138.7
2025-06-30 02:00:00,2,6,0,0,31.2,97.91
2025-06-30 03:00:00,3,6,0,0,27.1,97.79
2025-06-30 04:00:00,4,6,0,0,33.0,133.66
2025-06-30 05:00:00,5,6,0,0,31.5,128.54
2025-06-30 06:00:00,6,6,0,0,36.1,190.51
2025-06-30 07:00:00,7,6,0,0,37.9,206.08
2025-06-30 08:00:00,8,6,0,0,36.8,218.3
2025-06-30 09:00:00,9,6,0,0,38.7,381.35
2025-06-30 10:00:00,10,6,0,0,43.9,445.14
2025-06-30 11:00:00,11,6,0,0,41.4,437.98
2025-06-30 12:00:00,12,6,0,0,39.4,398.85
2025-06-30 13:00:00,13,6,0,0,37.9,361.12
2025-06-30 14:00:00,14,6,0,0,40.1,409.49
2025-06-30 15:00:00,15,6,0,0,40.8,427.36
2025-06-30 16:00:00,16,6,0,0,37.4,372.41
2025-06-30 17:00:00,17,6,0,0,35.6,343.16
2025-06-30 18:00:00,18,6,0,0,35.4,265.68
2025-06-30 19:00:00,19,6,0,0,34.6,232.25
2025-06-30 20:00:00,20,6,0,0,30.3,184.8
2025-06-30 21:00:00,21,6,0,0,28.1,188.31
2025-06-30 22:00:00,22,6,0,0,32.4,219.47
2025-06-30 23:00:00,23,6,0,0,27.9,113.8
2025-07-01 00:00:00,0,7,1,0,34.1,162.59
2025-07-01 01:00:00,1,7,1,0,31.2,119.89
2025-07-01 02:00:00,2,7,1,0,31.7,124.76
2025-07-01 03:00:00,3,7,1,0,31.4,129.99
2025-07-01 04:00:00,4,7,1,0,37.2,193.87
2025-07-01 05:00:00,5,7,1,0,33.5,140.67
2025-07-01 06:00:00,6,7,1,0,38.2,216.88
2025-07-01 07:00:00,7,7,1,0,33.4,157.5
2025-07-01 08:00:00,8,7,1,0,41.0,271.47
2025-07-01 09:00:00,9,7,1,0,38.9,388.27
2025-07-01 10:00:00,10,7,1,0,42.2,423.66
2025-07-01 11:00:00,11,7,1,0,39.6,389.56
2025-07-01 12:00:00,12,7,1,0,37.7,361.68
2025-07-01 13:00:00,13,7,1,0,42.0,436.34
2025-07-01 14:00:00,14,7,1,0,40.6,410.75
2025-07-01 15:00:00,15,7,1,0,39.6,385.73
2025-07-01 16:00:00,16,7,1,0,36.9,355.13
2025-07-01 17:00:00,17,7,1,0,36.8,355.94
2025-07-01 18:00:00,18,7,1,0,34.7,247.08
2025-07-01 19:00:00,19,7,1,0,40.0,339.39
2025-07-01 20:00:00,20,7,1,0,33.3,227.56
2025-07-01 21:00:00,21,7,1,0,30.6,187.12
2025-07-01 22:00:00,22,7,1,0,31.3,180.03
2025-07-01 23:00:00,23,7,1,0,27.0,93.63
2025-07-02 00:00:00,0,7,2,0,30.4,103.82
2025-07-02 01:00:00,1,7,2,0,33.1,132.08
2025-07-02 02:00:00,2,7,2,0,29.2,115.2
2025-07-02 03:00:00,3,7,2,0,31.7,134.75
2025-07-02 04:00:00,4,7,2,0,36.6,192.1
2025-07-02 05:00:00,5,7,2,0,33.5,149.88
2025-07-02 06:00:00,6,7,2,0,31.1,113.26
2025-07-02 07:00:00,7,7,2,0,38.1,226.25
2025-07-02 08:00:00,8,7,2,0,38.7,227.32
2025-07-02 09:00:00,9,7,2,0,37.2,371.04
2025-07-02 10:00:00,10,7,2,0,38.3,377.97
2025-07-02 11:00:00,11,7,2,0,40.2,416.96
2025-07-02 12:00:00,12,7,2,0,41.9,416.19
2025-07-02 13:00:00,13,7,2,0,37.5,367.61
2025-07-02 14:00:00,14,7,2,0,39.2,383.47
2025-07-02 15:00:00,15,7,2,0,40.6,410.38
2025-07-02 16:00:00,16,7,2,0,37.6,371.87
2025-07-02 17:00:00,17,7,2,0,35.5,348.84
2025-07-02 18:00:00,18,7,2,0,33.4,237.93
2025-07-02 19:00:00,19,7,2,0,36.6,264.83
2025-07-02 20:00:00,20,7,2,0,31.8,218.62
2025-07-02 21:00:00,21,7,2,0,33.8,234.97
2025-07-02 22:00:00,22,7,2,0,29.2,189.56
2025-07-02 23:00:00,23,7,2,0,32.5,126.42
2025-07-03 00:00:00,0,7,3,0,27.6,102.25
2025-07-03 01:00:00,1,7,3,0,31.4,118.45
2025-07-03 02:00:00,2,7,3,0,32.0,123.33
2025-07-03 03:00:00,3,7,3,0,27.2,95.76
2025-07-03 04:00:00,4,7,3,0,32.6,136.64
2025-07-03 05:00:00,5,7,3,0,31.4,102.67
2025-07-03 06:00:00,6,7,3,0,34.0,168.55
2025-07-03 07:00:00,7,7,3,0,38.8,243.97
2025-07-03 08:00:00,8,7,3,0,35.9,176.49
2025-07-03 09:00:00,9,7,3,0,39.5,399.28
2025-07-03 10:00:00,10,7,3,0,40.1,381.82
2025-07-03 11:00:00,11,7,3,0,38.1,371.14
2025-07-03 12:00:00,12,7,3,0,41.0,422.29
2025-07-03 13:00:00,13,7,3,0,40.1,405.08
2025-07-03 14:00:00,14,7,3,0,39.5,399.35
2025-07-03 15:00:00,15,7,3,0,39.2,388.08
2025-07-03 16:00:00,16,7,3,0,37.0,355.26
2025-07-03 17:00:00,17,7,3,0,37.3,361.62
2025-07-03 18:00:00,18,7,3,0,35.8,279.85
2025-07-03 19:00:00,19,7,3,0,34.2,237.05
2025-07-03 20:00:00,20,7,3,0,34.3,230.35
2025-07-03 21:00:00,21,7,3,0,29.3,183.36
2025-07-03 22:00:00,22,7,3,0,31.7,193.09
2025-07-03 23:00:00,23,7,3,0,29.4,93.94
2025-07-04 00:00:00,0,7,4,0,29.0,109.44
2025-07-04 01:00:00,1,7,4,0,31.6,123.56
2025-07-04 02:00:00,2,7,4,0,29.6,86.5
2025-07-04 03:00:00,3,7,4,0,34.3,170.49
2025-07-04 04:00:00,4,7,4,0,31.1,123.5
2025-07-04 05:00:00,5,7,4,0,33.6,150.61
2025-07-04 06:00:00,6,7,4,0,35.9,180.64
2025-07-04 07:00:00,7,7,4,0,35.6,185.31
2025-07-04 08:00:00,8,7,4,0,36.5,204.21
2025-07-04 09:00:00,9,7,4,0,42.3,426.56
2025-07-04 10:00:00,10,7,4,0,36.0,319.98
2025-07-04 11:00:00,11,7,4,0,39.5,386.3
2025-07-04 12:00:00,12,7,4,0,40.4,407.56
2025-07-04 13:00:00,13,7,4,0,36.6,331.2
2025-07-04 14:00:00,14,7,4,0,39.9,400.18
2025-07-04 15:00:00,15,7,4,0,37.7,348.69
2025-07-04 16:00:00,16,7,4,0,38.4,389.36
2025-07-04 17:00:00,17,7,4,0,36.9,344.28
2025-07-04 18:00:00,18,7,4,0,35.1,242.68
2025-07-04 19:00:00,19,7,4,0,35.8,268.15
2025-07-04 20:00:00,20,7,4,0,29.0,176.99
2025-07-04 21:00:00,21,7,4,0,32.4,212.54
2025-07-04 22:00:00,22,7,4,0,30.1,169.53
2025-07-04 23:00:00,23,7,4,0,31.3,113.07
2025-07-05 00:00:00,0,7,5,1,25.7,66.29
2025-07-05 01:00:00,1,7,5,1,32.1,88.52
2025-07-05 02:00:00,2,7,5,1,34.1,117.82
2025-07-05 03:00:00,3,7,5,1,32.1,91.21
2025-07-05 04:00:00,4,7,5,1,32.4,92.18
2025-07-05 05:00:00,5,7,5,1,33.1,107.87
2025-07-05 06:00:00,6,7,5,1,33.1,92.09
2025-07-05 07:00:00,7,7,5,1,34.0,132.96
2025-07-05 08:00:00,8,7,5,1,38.6,162.93
2025-07-05 09:00:00,9,7,5,1,36.4,143.65
2025-07-05 10:00:00,10,7,5,1,39.1,167.66
2025-07-05 11:00:00,11,7,5,1,37.9,154.3
2025-07-05 12:00:00,12,7,5,1,39.2,158.44
2025-07-05 13:00:00,13,7,5,1,41.3,173.25
2025-07-05 14:00:00,14,7,5,1,40.5,186.67
2025-07-05 15:00:00,15,7,5,1,36.8,132.95
2025-07-05 16:00:00,16,7,5,1,37.1,146.89
2025-07-05 17:00:00,17,7,5,1,36.0,137.21
2025-07-05 18:00:00,18,7,5,1,38.5,210.45
2025-07-05 19:00:00,19,7,5,1,30.3,137.15
2025-07-05 20:00:00,20,7,5,1,35.9,191.53
2025-07-05 21:00:00,21,7,5,1,29.3,124.76
2025-07-05 22:00:00,22,7,5,1,28.4,132.43
2025-07-05 23:00:00,23,7,5,1,27.5,67.0
2025-07-06 00:00:00,0,7,6,1,28.0,71.27
2025-07-06 01:00:00,1,7,6,1,29.4,71.77
2025-07-06 02:00:00,2,7,6,1,30.7,67.64
2025-07-06 03:00:00,3,7,6,1,32.7,98.05
2025-07-06 04:00:00,4,7,6,1,30.5,97.9
2025-07-06 05:00:00,5,7,6,1,34.7,117.38
2025-07-06 06:00:00,6,7,6,1,37.8,170.64
2025-07-06 07:00:00,7,7,6,1,36.0,136.51
2025-07-06 08:00:00,8,7,6,1,35.5,126.53
2025-07-06 09:00:00,9,7,6,1,38.1,157.29
2025-07-06 10:00:00,10,7,6,1,40.0,180.55
2025-07-06 11:00:00,11,7,6,1,40.3,166.09
2025-07-06 12:00:00,12,7,6,1,38.1,149.83
2025-07-06 13:00:00,13,7,6,1,39.3,177.79
2025-07-06 14:00:00,14,7,6,1,37.0,139.97
2025-07-06 15:00:00,15,7,6,1,40.4,176.64
2025-07-06 16:00:00,16,7,6,1,38.4,157.02
2025-07-06 17:00:00,17,7,6,1,36.8,139.2
2025-07-06 18:00:00,18,7,6,1,36.3,177.06
2025-07-06 19:00:00,19,7,6,1,33.0,160.25
2025-07-06 20:00:00,20,7,6,1,33.6,178.39
2025-07-06 21:00:00,21,7,6,1,30.7,147.96
2025-07-06 22:00:00,22,7,6,1,29.4,139.29
2025-07-06 23:00:00,23,7,6,1,31.8,79.82
2025-07-07 00:00:00,0,7,0,0,30.6,108.7
2025-07-07 01:00:00,1,7,0,0,31.4,119.09
2025-07-07 02:00:00,2,7,0,0,30.1,114.52
2025-07-07 03:00:00,3,7,0,0,31.3,127.27
2025-07-07 04:00:00,4,7,0,0,32.0,147.41
2025-07-07 05:00:00,5,7,0,0,32.3,129.1
2025-07-07 06:00:00,6,7,0,0,38.0,216.29
2025-07-07 07:00:00,7,7,0,0,39.5,251.36
2025-07-07 08:00:00,8,7,0,0,37.2,189.73
2025-07-07 09:00:00,9,7,0,0,38.5,378.47
2025-07-07 10:00:00,10,7,0,0,41.7,440.85
2025-07-07 11:00:00,11,7,0,0,38.5,384.91
2025-07-07 12:00:00,12,7,0,0,41.5,433.7
2025-07-07 13:00:00,13,7,0,0,40.8,392.98
2025-07-07 14:00:00,14,7,0,0,39.0,373.73
2025-07-07 15:00:00,15,7,0,0,38.1,381.75
2025-07-07 16:00:00,16,7,0,0,38.1,383.14
2025-07-07 17:00:00,17,7,0,0,37.0,341.68
2025-07-07 18:00:00,18,7,0,0,30.0,181.49
2025-07-07 19:00:00,19,7,0,0,33.3,219.4
